Fecha y Hora | Usuario | Dominio | IP Remota | Protocolo | Estado
2024-09-14 14:53:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:52:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:52:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:51:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:51:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:46:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:46:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:44:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:44:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:43:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:43:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:42:24 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:42:24 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:42:16 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:42:16 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:42:16 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:42:16 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:41:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:41:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:41:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:41:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:41:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:41:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:38:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:38:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:38:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:38:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:36:46 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:36:46 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:36:46 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:36:46 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:36:41 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:36:41 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:24 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:24 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:10 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:10 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:35:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:35:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:33:10 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:33:10 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:30:38 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:30:38 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:29:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:29:49 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:49 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:29:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:17 | bufon53@live.cl | MicrosoftAccount | - | Desbloqueo | Éxito
2024-09-14 14:29:17 | bufon53@live.cl | MicrosoftAccount | - | Desbloqueo | Éxito
2024-09-14 14:29:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:29:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:17 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-14 14:29:17 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-14 14:29:15 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:29:15 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:12 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:12 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:11 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:11 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:11 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:11 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:10 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:10 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-14 14:28:09 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | SERVICIO LOCAL | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:08 | DWM-1 | Window Manager | - | Consola | Éxito
2024-09-14 14:28:08 | DWM-1 | Window Manager | - | Consola | Éxito
2024-09-14 14:28:08 | UMFD-1 | Font Driver Host | - | Consola | Éxito
2024-09-14 14:28:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:07 | Servicio de red | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:07 | UMFD-0 | Font Driver Host | - | Consola | Éxito
2024-09-14 14:28:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-14 14:28:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-14 14:28:07 | SYSTEM | NT AUTHORITY | - | Otro (0) | Éxito
2024-09-13 03:55:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:55:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:55:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:55:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:55:20 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:55:20 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:40:05 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:40:05 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:31:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:31:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:31:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:31:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:31:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:31:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:29:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:29:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:07:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:07:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 03:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 03:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 02:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 02:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 02:33:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 02:33:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 02:32:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 02:32:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 02:32:02 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 02:32:02 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 02:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 02:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:46:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:46:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:35:25 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:35:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:32:45 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:32:45 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:32:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:32:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:21:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:21:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:16:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:16:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:14:42 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:14:42 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:14:41 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:14:41 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:14:25 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:14:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:14:24 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:14:24 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:13:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:13:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:07:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:07:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 01:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 01:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:50:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:50:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:46:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:46:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:41:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:41:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:41:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:41:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:41:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:41:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:28:28 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:28:28 | bufon53@live.cl | MicrosoftAccount | - | Consola | Éxito
2024-09-13 00:28:28 | bufon53@live.cl | MicrosoftAccount | - | Consola | Éxito
2024-09-13 00:23:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:23:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:07:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:07:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-13 00:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-13 00:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:53:59 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:59 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:53:37 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:37 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:53:36 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:36 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:53:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:53:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
